,dataset,n_data,dim_reduction_technique,dimension,prob_labels,alpha,n_samples,k,RMSE,Accuracy,runtime,config
3531,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,1000,2,0.28408599867166373,0.16832,34.16826939582825,configs/FGMRES.json
3532,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,1000,2,0.28370895373359406,0.17128,23.251695156097412,configs/FGMRES.json
3533,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,1000,2,0.2839923174301742,0.17002,24.136829137802124,configs/FGMRES.json
3534,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,1000,2,0.28375189229825176,0.17138,32.04988408088684,configs/FGMRES.json
3535,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,5000,2,0.2515785864727397,0.37098,83.28045749664307,configs/FGMRES.json
3536,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,5000,2,0.250896259472771,0.37808,83.45955061912537,configs/FGMRES.json
3537,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,5000,2,0.25128606159841554,0.37498,84.53130340576172,configs/FGMRES.json
3538,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,5000,2,0.250966316678538,0.37582,83.43850612640381,configs/FGMRES.json
3539,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,5000,2,0.2512581255440533,0.3778,85.9476408958435,configs/FGMRES.json
3540,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10000,2,0.22237888312954007,0.52706,152.8296844959259,configs/FGMRES.json
3541,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10000,2,0.22086213462643034,0.5352,146.82690691947937,configs/FGMRES.json
3542,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10000,2,0.2215892539198961,0.52786,152.78707599639893,configs/FGMRES.json
3543,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10000,2,0.22242940475886025,0.52624,146.32025599479675,configs/FGMRES.json
3544,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10000,2,0.22230666534260898,0.52952,150.51105737686157,configs/FGMRES.json
3545,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100000,2,0.14104975400278974,0.80628,1294.4273924827576,configs/FGMRES.json
3546,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100000,2,0.14100220736933156,0.80662,1308.3558883666992,configs/FGMRES.json
3547,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100000,2,0.14120770278641478,0.80662,1293.5579295158386,configs/FGMRES.json
3548,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100000,2,0.14120884470361245,0.807,1297.32736825943,configs/FGMRES.json
3549,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100000,2,0.14141080464942252,0.8066,1310.9794607162476,configs/FGMRES.json
3550,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10,3,0.2868737176638722,0.57842,21.00676703453064,configs/FGMRES.json
3551,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10,3,0.28918157299117536,0.63892,21.687000274658203,configs/FGMRES.json
3552,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10,3,0.2894968508993485,0.48964,20.704105138778687,configs/FGMRES.json
3553,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10,3,0.29012696525798143,0.53392,21.5726420879364,configs/FGMRES.json
3554,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10,3,0.28801857187378394,0.59242,21.62330722808838,configs/FGMRES.json
3555,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,25,3,0.2822577101450471,0.6644,21.680579900741577,configs/FGMRES.json
3556,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,25,3,0.2833675339866528,0.72366,21.24861168861389,configs/FGMRES.json
3557,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,25,3,0.2837450773080901,0.72042,20.78248953819275,configs/FGMRES.json
3558,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,25,3,0.2783061252887526,0.75572,21.454442024230957,configs/FGMRES.json
3559,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,25,3,0.27844424977943527,0.72752,21.879448175430298,configs/FGMRES.json
3560,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,50,3,0.2687236392384256,0.7375,20.82550549507141,configs/FGMRES.json
3561,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,50,3,0.27049804693358703,0.82194,21.71996521949768,configs/FGMRES.json
3562,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,50,3,0.2675678632372177,0.8267,21.392986297607422,configs/FGMRES.json
3563,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,50,3,0.2711772394751541,0.77834,22.68122100830078,configs/FGMRES.json
3564,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,50,3,0.2733785246340036,0.77598,21.54689645767212,configs/FGMRES.json
3565,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100,3,0.24794294799639555,0.8033,22.133150577545166,configs/FGMRES.json
3566,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100,3,0.2452811273023797,0.83082,21.5254545211792,configs/FGMRES.json
3567,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100,3,0.2501743649906042,0.7899,21.867887496948242,configs/FGMRES.json
3568,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100,3,0.2490228011949449,0.77978,21.344913721084595,configs/FGMRES.json
3569,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100,3,0.2447545814620989,0.82282,22.076059341430664,configs/FGMRES.json
3570,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,250,3,0.2107992106970873,0.807,22.6907377243042,configs/FGMRES.json
3571,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,250,3,0.20629445402435126,0.80166,23.38059902191162,configs/FGMRES.json
3572,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,250,3,0.2145033458725651,0.80292,22.336210250854492,configs/FGMRES.json
3573,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,250,3,0.20695014599570466,0.8083,22.665109157562256,configs/FGMRES.json
3574,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,250,3,0.2109226775755825,0.81702,23.64510202407837,configs/FGMRES.json
3575,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,500,3,0.18206406717413845,0.8132,24.769145727157593,configs/FGMRES.json
3576,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,500,3,0.17986792752903136,0.82444,23.29793882369995,configs/FGMRES.json
3577,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,500,3,0.18139205810946354,0.81636,24.960834980010986,configs/FGMRES.json
3578,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,500,3,0.1821061512311042,0.81254,23.81898260116577,configs/FGMRES.json
3579,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,500,3,0.18319676394290593,0.81172,24.7653591632843,configs/FGMRES.json
3580,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,1000,3,0.15531186049351978,0.84326,26.47391629219055,configs/FGMRES.json
3581,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,1000,3,0.15695176829520152,0.83128,17.089914798736572,configs/FGMRES.json
3582,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,1000,3,0.16344532387018695,0.8165,17.22558307647705,configs/FGMRES.json
3583,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,1000,3,0.16049570720586886,0.82608,17.13580083847046,configs/FGMRES.json
3584,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,1000,3,0.1559177870560124,0.83358,27.24037218093872,configs/FGMRES.json
3585,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,5000,3,0.13513372725472514,0.86206,50.35455012321472,configs/FGMRES.json
3586,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,5000,3,0.13230206527470348,0.86614,50.93307447433472,configs/FGMRES.json
3587,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,5000,3,0.13251150112802046,0.8675,50.56958603858948,configs/FGMRES.json
3588,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,5000,3,0.13040698429589434,0.86988,51.19079780578613,configs/FGMRES.json
3589,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,5000,3,0.13218859080967565,0.86686,50.56650137901306,configs/FGMRES.json
3590,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10000,3,0.11776309195816384,0.89326,79.89315390586853,configs/FGMRES.json
3591,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10000,3,0.1193732154298903,0.89042,79.89124751091003,configs/FGMRES.json
3592,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10000,3,0.11947671666253354,0.8898,79.73431348800659,configs/FGMRES.json
3593,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10000,3,0.1200796760371556,0.88816,80.52662706375122,configs/FGMRES.json
3594,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10000,3,0.11964440292226028,0.8894,79.49378252029419,configs/FGMRES.json
3595,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100000,3,0.08604657394467033,0.93232,611.1804044246674,configs/FGMRES.json
3596,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100000,3,0.08592284646908624,0.9316,611.1414954662323,configs/FGMRES.json
3597,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100000,3,0.08572635692936625,0.93264,606.9471144676208,configs/FGMRES.json
3598,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100000,3,0.08606185950295277,0.93398,610.9538650512695,configs/FGMRES.json
3599,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100000,3,0.08616732901669547,0.93192,612.1400191783905,configs/FGMRES.json
3600,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10,5,0.26323471111705576,0.71288,20.944583654403687,configs/FGMRES.json
3601,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10,5,0.2688119214187652,0.6261,21.507400512695312,configs/FGMRES.json
3602,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10,5,0.27917773233699744,0.6921,21.389819622039795,configs/FGMRES.json
3603,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10,5,0.2781567531280313,0.61926,21.625905513763428,configs/FGMRES.json
3604,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10,5,0.2704648657516304,0.61678,21.747078895568848,configs/FGMRES.json
3605,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,25,5,0.24536255291994805,0.709,21.308289289474487,configs/FGMRES.json
3606,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,25,5,0.2518616991700918,0.81594,21.223902225494385,configs/FGMRES.json
3607,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,25,5,0.24299065698055355,0.80112,21.6071515083313,configs/FGMRES.json
3608,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,25,5,0.24902683844867274,0.71228,21.17522883415222,configs/FGMRES.json
3609,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,25,5,0.25068463588824097,0.82554,22.03289556503296,configs/FGMRES.json
3610,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,50,5,0.2144639192993018,0.82308,20.83982539176941,configs/FGMRES.json
3611,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,50,5,0.21192115179152812,0.88214,22.319454669952393,configs/FGMRES.json
3612,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,50,5,0.21284284625591732,0.85876,21.70314335823059,configs/FGMRES.json
3613,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,50,5,0.21631302092432705,0.81098,21.999014616012573,configs/FGMRES.json
3614,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,50,5,0.21024872059785685,0.8568,22.245365619659424,configs/FGMRES.json
3615,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100,5,0.17251823597395183,0.86228,21.797595024108887,configs/FGMRES.json
3616,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100,5,0.18215627803296425,0.84814,21.652888774871826,configs/FGMRES.json
3617,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100,5,0.17161618614795762,0.86458,22.305996417999268,configs/FGMRES.json
3618,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100,5,0.18141495199350602,0.84428,22.355594635009766,configs/FGMRES.json
3619,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100,5,0.18906904017241513,0.82468,23.16318368911743,configs/FGMRES.json
3620,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,250,5,0.15134549148811416,0.85928,22.441763162612915,configs/FGMRES.json
3621,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,250,5,0.15340183331165475,0.84758,24.03971552848816,configs/FGMRES.json
3622,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,250,5,0.1500754054539655,0.85008,22.769166946411133,configs/FGMRES.json
3623,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,250,5,0.15562021274718663,0.84584,23.43387198448181,configs/FGMRES.json
3624,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,250,5,0.14631634670288193,0.86122,22.419073820114136,configs/FGMRES.json
3625,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,500,5,0.1367914281489659,0.86596,24.620872497558594,configs/FGMRES.json
3626,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,500,5,0.13854602649595918,0.862,24.100749492645264,configs/FGMRES.json
3627,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,500,5,0.14439367541115553,0.85276,24.67125177383423,configs/FGMRES.json
3628,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,500,5,0.1405469505844502,0.86384,24.125144004821777,configs/FGMRES.json
3629,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,500,5,0.14128283927215363,0.8592,25.242527723312378,configs/FGMRES.json
3630,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,1000,5,0.13026137767236964,0.87726,27.326969385147095,configs/FGMRES.json
3631,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,1000,5,0.1316447890123022,0.8737,17.655643701553345,configs/FGMRES.json
3632,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,1000,5,0.1303389136423115,0.87738,17.08301854133606,configs/FGMRES.json
3633,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,1000,5,0.1332952379649768,0.86604,17.150852918624878,configs/FGMRES.json
3634,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,1000,5,0.1324003733446272,0.87052,17.233744859695435,configs/FGMRES.json
3635,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,5000,5,0.11389122933084159,0.89944,51.02972626686096,configs/FGMRES.json
3636,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,5000,5,0.11292468213251708,0.90144,50.10483527183533,configs/FGMRES.json
3637,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,5000,5,0.11507765539741532,0.89598,51.613619565963745,configs/FGMRES.json
3638,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,5000,5,0.11461039724574715,0.90066,50.72208881378174,configs/FGMRES.json
3639,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,5000,5,0.11493897497254432,0.8999,50.66144776344299,configs/FGMRES.json
3640,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10000,5,0.10582817840335326,0.91254,81.22213006019592,configs/FGMRES.json
3641,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10000,5,0.10601269200862795,0.91218,81.3890209197998,configs/FGMRES.json
3642,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10000,5,0.1066415157862642,0.91216,79.64017963409424,configs/FGMRES.json
3643,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10000,5,0.10606508077939295,0.91208,80.73350095748901,configs/FGMRES.json
3644,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10000,5,0.10591209536545736,0.91256,80.10041308403015,configs/FGMRES.json
3645,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100000,5,0.08857464968064756,0.92758,616.824038028717,configs/FGMRES.json
3646,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100000,5,0.0886161320712226,0.92684,616.2409164905548,configs/FGMRES.json
3647,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100000,5,0.08811348704742475,0.92784,616.9704682826996,configs/FGMRES.json
3648,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100000,5,0.08858897661503072,0.92722,605.2599036693573,configs/FGMRES.json
3649,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100000,5,0.08852494115279183,0.92724,615.2256743907928,configs/FGMRES.json
3650,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10,7,0.26747668164778204,0.45738,22.243672370910645,configs/FGMRES.json
3651,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10,7,0.25539037518745433,0.61076,22.076788187026978,configs/FGMRES.json
3652,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10,7,0.272417020180335,0.53264,21.19110107421875,configs/FGMRES.json
3653,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10,7,0.26486828995632006,0.46312,22.264681577682495,configs/FGMRES.json
3654,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10,7,0.2677600787705015,0.53868,21.35269594192505,configs/FGMRES.json
3655,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,25,7,0.23037969548586598,0.87248,22.268696069717407,configs/FGMRES.json
3656,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,25,7,0.2415337035255757,0.65928,22.03431010246277,configs/FGMRES.json
3657,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,25,7,0.2192529849308678,0.7875,21.83437204360962,configs/FGMRES.json
3658,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,25,7,0.25108967866993825,0.64776,22.523716926574707,configs/FGMRES.json
3659,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,25,7,0.2339613497981373,0.71578,21.957467555999756,configs/FGMRES.json
3660,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,50,7,0.1954515995001181,0.84084,22.675201416015625,configs/FGMRES.json
3661,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,50,7,0.19615133532933043,0.82832,21.775038242340088,configs/FGMRES.json
3662,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,50,7,0.20104583606989884,0.83606,22.85573124885559,configs/FGMRES.json
3663,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,50,7,0.19977463435076226,0.8542,21.997714519500732,configs/FGMRES.json
3664,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,50,7,0.21067087242850263,0.85542,21.50822925567627,configs/FGMRES.json
3665,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100,7,0.17043321754003993,0.86838,22.607111930847168,configs/FGMRES.json
3666,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100,7,0.16258568554254402,0.8612,22.45329475402832,configs/FGMRES.json
3667,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100,7,0.16175123502194558,0.85794,22.94299554824829,configs/FGMRES.json
3668,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100,7,0.17697828126045,0.78846,21.888384103775024,configs/FGMRES.json
3669,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100,7,0.1684954809024318,0.86308,22.690698862075806,configs/FGMRES.json
3670,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,250,7,0.14674799043814188,0.85028,23.39105796813965,configs/FGMRES.json
3671,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,250,7,0.1480399021688128,0.8497,23.136224269866943,configs/FGMRES.json
3672,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,250,7,0.14401697528920188,0.85326,22.449894666671753,configs/FGMRES.json
3673,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,250,7,0.1376543004040321,0.86534,23.09494709968567,configs/FGMRES.json
3674,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,250,7,0.13985267101864363,0.86512,23.325422048568726,configs/FGMRES.json
3675,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,500,7,0.12714831478760089,0.88536,26.340335369110107,configs/FGMRES.json
3676,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,500,7,0.1312542702780511,0.8753,24.299277544021606,configs/FGMRES.json
3677,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,500,7,0.13770455330790937,0.86438,25.14550018310547,configs/FGMRES.json
3678,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,500,7,0.1322519475584263,0.86922,24.25035834312439,configs/FGMRES.json
3679,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,500,7,0.135974592861318,0.8624,25.030613660812378,configs/FGMRES.json
3680,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,1000,7,0.12736114240118318,0.88046,27.0693302154541,configs/FGMRES.json
3681,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,1000,7,0.12580617688712398,0.88248,17.25462532043457,configs/FGMRES.json
3682,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,1000,7,0.12423757304433398,0.88168,33.81666135787964,configs/FGMRES.json
3683,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,1000,7,0.12631368820162386,0.87952,16.962528705596924,configs/FGMRES.json
3684,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,1000,7,0.12432197905639444,0.88246,18.848072290420532,configs/FGMRES.json
3685,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,5000,7,0.11243835714524142,0.90302,50.721829652786255,configs/FGMRES.json
3686,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,5000,7,0.11059011483644303,0.90504,49.636255741119385,configs/FGMRES.json
3687,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,5000,7,0.11154539540340933,0.90468,50.61705207824707,configs/FGMRES.json
3688,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,5000,7,0.11008509126812778,0.90768,50.18455362319946,configs/FGMRES.json
3689,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,5000,7,0.11121349688191524,0.90314,50.566275119781494,configs/FGMRES.json
3690,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10000,7,0.10322098539984789,0.91782,79.2814507484436,configs/FGMRES.json
3691,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10000,7,0.10363293447635465,0.91676,78.98089861869812,configs/FGMRES.json
3692,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10000,7,0.10347650717613584,0.91598,80.3064329624176,configs/FGMRES.json
3693,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10000,7,0.10349490765311556,0.91632,78.70044875144958,configs/FGMRES.json
3694,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10000,7,0.10310857368112078,0.9168,78.95888829231262,configs/FGMRES.json
3695,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100000,7,0.08982619690091961,0.92616,598.524801492691,configs/FGMRES.json
3696,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100000,7,0.09001730562090032,0.92558,600.6314449310303,configs/FGMRES.json
3697,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100000,7,0.09000737838918464,0.92524,596.3732857704163,configs/FGMRES.json
3698,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100000,7,0.08986846761909427,0.92608,595.2069454193115,configs/FGMRES.json
3699,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,100000,7,0.09026684827856324,0.92478,594.0268771648407,configs/FGMRES.json
3700,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10,10,0.24201170256667406,0.80574,22.58621907234192,configs/FGMRES.json
3701,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10,10,0.25587307967198686,0.51626,22.581912517547607,configs/FGMRES.json
3702,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10,10,0.25553839173116616,0.65982,21.473568201065063,configs/FGMRES.json
3703,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10,10,0.26578165986681246,0.49772,22.22598695755005,configs/FGMRES.json
3704,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,10,10,0.24751924060097816,0.65842,22.502527236938477,configs/FGMRES.json
3705,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,25,10,0.23776733456646282,0.69516,23.35377526283264,configs/FGMRES.json
3706,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,25,10,0.2397194854255214,0.69466,21.327789068222046,configs/FGMRES.json
3707,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,25,10,0.2313568878701031,0.6834,22.698288202285767,configs/FGMRES.json
3708,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,25,10,0.24507032584703894,0.7008,22.478798389434814,configs/FGMRES.json
3709,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,25,10,0.21703984258246853,0.77504,22.295547008514404,configs/FGMRES.json
3710,CIFAR10,50000,CLIP+UMAP,20,prob_label_effnetb0,0.9,50,10,0.18440722384960567,0.85896,22.365737915039062,configs/FGMRES.json
