,dataset,n_data,dim_reduction_technique,dimension,prob_labels,alpha,n_samples,k,RMSE,Accuracy,KL,MAE,TV,runtime,config
405,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.5,26,20,0.25191025319242255,0.7993429848351732,1.6873847824966617,0.14420988708240676,0.7159488453061742,2.0807366371154785,configs/FGMRES.json
406,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.5,26,20,0.2515136193797628,0.9389969059169564,1.6800399387769371,0.1438607733937297,0.7141033356176331,1.983135461807251,configs/FGMRES.json
407,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.5,26,20,0.25530222498904126,0.9567974330570305,1.708390814371259,0.14632173411643523,0.7260842780019782,1.9714159965515137,configs/FGMRES.json
408,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.5,26,20,0.2569495600994602,0.7583559341456892,1.7541757198557837,0.14658688299963432,0.7277147628285341,1.967606782913208,configs/FGMRES.json
409,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.5,26,20,0.2525286254175635,0.8219183314870698,1.6565418748978997,0.14309868933032374,0.7101288697755059,1.9607291221618652,configs/FGMRES.json
410,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.5,261,20,0.12284771443452054,0.9511440467550326,0.4373422873135628,0.04145193883135878,0.2053950636417328,2.746793746948242,configs/FGMRES.json
411,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.5,261,20,0.12635797978879365,0.9365139997708086,0.4680243299378756,0.04298368826227818,0.21284346044818728,2.729686737060547,configs/FGMRES.json
412,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.5,261,20,0.12452305382632492,0.9535123572328966,0.4446785588113327,0.042446186014656676,0.21007661811484368,2.752938747406006,configs/FGMRES.json
413,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.5,261,20,0.1300647677322592,0.9333435196149585,0.5048871442108678,0.04411333488739931,0.2183149735817469,2.73968505859375,configs/FGMRES.json
414,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.5,261,20,0.11927051907812258,0.9450704763359945,0.42404174492416336,0.041378786586466834,0.20493425690607953,2.7269153594970703,configs/FGMRES.json
415,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.5,2617,20,0.07103511460417095,0.9655831009587837,0.2349004958382613,0.010845520770089778,0.05354629472715892,10.545078992843628,configs/FGMRES.json
416,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.5,2617,20,0.07060168844130964,0.9654303067344054,0.22479710809724268,0.01089686898631649,0.053778644630084325,10.50338339805603,configs/FGMRES.json
417,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.5,2617,20,0.07390550116766793,0.9616868482371367,0.2376052486643452,0.011840243244199997,0.058372382973571627,10.447845458984375,configs/FGMRES.json
418,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.5,2617,20,0.07087957343835567,0.964016960158906,0.23087996319331855,0.010843496440761376,0.053533470757614665,10.544111728668213,configs/FGMRES.json
419,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.5,2617,20,0.0708940257045847,0.964742732724703,0.23158626977570473,0.010900951974424049,0.05382954995555156,10.432937622070312,configs/FGMRES.json
420,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.9,26,20,0.18568537450483819,0.7486916994537607,0.9968206439958026,0.08627367222933294,0.42756926731292755,1.991227388381958,configs/FGMRES.json
421,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.9,26,20,0.15721752537254802,0.8191298368921655,0.7399470927001608,0.06635028578213542,0.32901741901607395,2.0075409412384033,configs/FGMRES.json
422,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.9,26,20,0.1578416022742231,0.8199702051262462,0.714932837743119,0.06209490044156696,0.30783234868448683,2.0057449340820312,configs/FGMRES.json
423,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.9,26,20,0.16484639383447414,0.8895297757744757,0.7812860742409565,0.0706809757012937,0.350361102382455,1.9921298027038574,configs/FGMRES.json
424,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.9,26,20,0.13719234850822914,0.933305321058864,0.5299047822707728,0.05481529560830313,0.2714975596421282,1.9947874546051025,configs/FGMRES.json
425,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.9,261,20,0.0933220553848119,0.9354444402001605,0.2999596747048308,0.017918664403134575,0.08874828101834129,2.9622182846069336,configs/FGMRES.json
426,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.9,261,20,0.09093120414017454,0.9438863210970625,0.2888599237247913,0.016117962521493702,0.0801418345499305,3.1528451442718506,configs/FGMRES.json
427,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.9,261,20,0.07580525766984175,0.9600443103250698,0.2659800509775996,0.011508294753607689,0.05722385239040864,2.974308490753174,configs/FGMRES.json
428,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.9,261,20,0.09175861828126212,0.9402192597119828,0.30542766007759387,0.016317141384392886,0.08098261931142443,3.082343339920044,configs/FGMRES.json
429,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.9,261,20,0.08936896659557508,0.9384621261316323,0.2847938097560798,0.01748197482453106,0.08648776701362561,2.9809021949768066,configs/FGMRES.json
430,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.9,2617,20,0.06507399685477923,0.9717330684900111,0.21738540798913875,0.011842221332104937,0.05797806055109391,12.832273721694946,configs/FGMRES.json
431,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.9,2617,20,0.06479043238213451,0.9709690973681195,0.22686156814857827,0.010911766596820496,0.053377811640155925,12.814740657806396,configs/FGMRES.json
432,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.9,2617,20,0.06471303152932116,0.9711600901485924,0.20655528734368078,0.011689035693336337,0.05731069425911765,12.838933229446411,configs/FGMRES.json
433,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.9,2617,20,0.06543284988807442,0.970739906031552,0.22289459866000566,0.0110455954091537,0.054242468033438955,12.88968276977539,configs/FGMRES.json
434,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.9,2617,20,0.06450988015891994,0.9717712670461056,0.22323194395067564,0.011038949430211003,0.05418606167961021,12.915321588516235,configs/FGMRES.json
435,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.99,26,20,0.1350732059874004,0.7885709920165018,0.5942731179422934,0.04242549779345628,0.21091010891341677,2.016681671142578,configs/FGMRES.json
436,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.99,26,20,0.1164038982026877,0.8718820428587799,0.9565752146357532,0.027293997060004606,0.1361393110147207,2.018871307373047,configs/FGMRES.json
437,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.99,26,20,0.10246506010570677,0.8933496313839336,0.44333753857548674,0.02245683140124829,0.11139996516107015,2.0259928703308105,configs/FGMRES.json
438,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.99,26,20,0.1318399761258816,0.8035066274494824,0.5850784008655212,0.0441804380341174,0.21949820617174165,2.021303176879883,configs/FGMRES.json
439,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.99,26,20,0.13039530873063288,0.7589671110432026,0.6588645137940132,0.04518260767177244,0.22403231325645948,2.0159811973571777,configs/FGMRES.json
440,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.99,261,20,0.07133011412109774,0.9673020359830399,0.30314867930712597,0.01329831448593766,0.0655869356650436,3.2569851875305176,configs/FGMRES.json
441,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.99,261,20,0.0760159726391074,0.9616868482371367,0.3051578164822113,0.017174889610424304,0.084646185881102,3.1804614067077637,configs/FGMRES.json
442,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.99,261,20,0.06965782981686358,0.9673020359830399,0.27837856821815327,0.011161506151461447,0.055331440126200324,3.1670830249786377,configs/FGMRES.json
443,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.99,261,20,0.07096725981150313,0.966652660529432,0.29619403423606183,0.011958770322038527,0.05912506920036722,3.233274221420288,configs/FGMRES.json
444,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.99,261,20,0.07154495012510052,0.9666908590855265,0.28443958267380987,0.013503940680650982,0.066436086827707,3.188793182373047,configs/FGMRES.json
445,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.99,2617,20,0.06362643799209186,0.970739906031552,0.2164387696687437,0.010194413938695225,0.049980125820215576,15.085349559783936,configs/FGMRES.json
446,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.99,2617,20,0.06350762255002709,0.970739906031552,0.19074245077384172,0.01222178698888619,0.05989286729518981,15.276365756988525,configs/FGMRES.json
447,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.99,2617,20,0.0635574015566255,0.9705107146949845,0.20462696424576957,0.011677560823035832,0.057207738460078844,15.111327886581421,configs/FGMRES.json
448,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.99,2617,20,0.06368481887835359,0.9700523320218496,0.19178906515048602,0.01187406705094975,0.05819687906602218,15.11443042755127,configs/FGMRES.json
449,ANIMALS10,26179,CLIP+UMAP,20,prob_label_effnetb0,0.99,2617,20,0.0635905390240521,0.9709308988120249,0.2050924426942882,0.011409320539485693,0.055935674198668406,15.274270057678223,configs/FGMRES.json
450,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.5,26,20,0.25946742093501723,0.8327667214179304,1.8020124518232967,0.1498543108453169,0.7440306236125405,2.025350332260132,configs/FGMRES.json
451,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.5,26,20,0.25805019310055,0.8299400282669315,1.77932113193206,0.1486992346665493,0.738239397546142,2.0266966819763184,configs/FGMRES.json
452,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.5,26,20,0.27213656561172445,0.6818824248443409,1.9771718120961155,0.15753527475305296,0.7823074733982818,2.017294406890869,configs/FGMRES.json
453,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.5,26,20,0.2587254510372436,0.8358226059054967,1.7836620653517878,0.14870293714491695,0.7378847584660285,2.014448881149292,configs/FGMRES.json
454,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.5,26,20,0.2599167156707159,0.6813476450590168,1.784864272000148,0.1481203946314525,0.7350299408252351,2.0175037384033203,configs/FGMRES.json
455,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.5,261,20,0.1323312695794982,0.9477825738187097,0.5330879603529622,0.04748970437421094,0.23525286387148994,2.7460527420043945,configs/FGMRES.json
456,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.5,261,20,0.12900384720940367,0.9396080828144696,0.5062305882834914,0.04522284175868356,0.2239036533447606,2.743534564971924,configs/FGMRES.json
457,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.5,261,20,0.1296037864096451,0.941021429389969,0.4884414545631018,0.04463202910207888,0.22077265399434687,2.7501072883605957,configs/FGMRES.json
458,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.5,261,20,0.140357256431114,0.9348332633026472,0.5743075329767265,0.05054832537371816,0.2507380282067137,2.7648632526397705,configs/FGMRES.json
459,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.5,261,20,0.13718860787183604,0.9335345123954315,0.5576133246083506,0.050298666644291765,0.2490322580765644,2.7597312927246094,configs/FGMRES.json
460,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.5,2617,20,0.07686774097274962,0.9569502272814088,0.23764237232692348,0.012855733950779888,0.0634051252550809,10.20576286315918,configs/FGMRES.json
461,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.5,2617,20,0.07420908284113074,0.9607318843347722,0.23575101485236535,0.011675333548264204,0.0574242388316802,10.135855913162231,configs/FGMRES.json
462,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.5,2617,20,0.07520633461725697,0.9585927651934757,0.22641811763720934,0.012521034815620802,0.061569492189373826,10.201212167739868,configs/FGMRES.json
463,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.5,2617,20,0.07291052550125479,0.9615340540127583,0.2262326037908011,0.011369283195040566,0.05597324128745255,10.205782175064087,configs/FGMRES.json
464,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.5,2617,20,0.07973409685706331,0.9536269529011804,0.24721528174096408,0.013001579992963194,0.06415667176559547,10.19612169265747,configs/FGMRES.json
465,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.9,26,20,0.18430576246652247,0.9060315520073341,0.9054341522650857,0.08079156735047519,0.40080403806585874,2.038874387741089,configs/FGMRES.json
466,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.9,26,20,0.1685678198302992,0.9291416784445548,0.7820405366218333,0.07442202956381591,0.3689188904138517,2.137261152267456,configs/FGMRES.json
467,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.9,26,20,0.15973266371209482,0.8324993315252683,0.7734700786513024,0.07056413188591482,0.3495479345590859,2.148020029067993,configs/FGMRES.json
468,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.9,26,20,0.17895255071668253,0.8170289163069636,0.9352858335555029,0.08188556013709705,0.4062775787759894,2.138376235961914,configs/FGMRES.json
469,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.9,26,20,0.21171311877801893,0.6989953779747126,1.3026271211221028,0.10038503958411034,0.49891282854017016,2.046581745147705,configs/FGMRES.json
470,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.9,261,20,0.08667028882139474,0.9449176821116162,0.2993531832407089,0.01682083432321215,0.08332381368215855,2.9718658924102783,configs/FGMRES.json
471,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.9,261,20,0.08433399736920143,0.9574086099545437,0.3042964284224798,0.013532046510451238,0.06701444473685574,3.1193504333496094,configs/FGMRES.json
472,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.9,261,20,0.09281865011557347,0.9427785629703197,0.3373496319947477,0.017976563914341444,0.08890662350577735,2.9869182109832764,configs/FGMRES.json
473,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.9,261,20,0.09529687424234164,0.9408304366094962,0.32819788717476267,0.017766560729321538,0.08816665929924684,3.0008814334869385,configs/FGMRES.json
474,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.9,261,20,0.0790639369433109,0.9557660720424768,0.2540235560051838,0.012582272816880968,0.062343674339923626,2.9688210487365723,configs/FGMRES.json
475,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.9,2617,20,0.06898583458201468,0.965659498070973,0.23104526607085582,0.012362730439128831,0.060505699073255585,12.480626344680786,configs/FGMRES.json
476,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.9,2617,20,0.068588197512891,0.9668054547538103,0.22386222131441855,0.011928646165489384,0.058321932491161264,12.561192512512207,configs/FGMRES.json
477,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.9,2617,20,0.06946695314165884,0.9649337255051759,0.22846616936189576,0.012439346803006537,0.060982667372432055,12.830441951751709,configs/FGMRES.json
478,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.9,2617,20,0.06846460040234789,0.9640933572710951,0.22777648913636211,0.01172294109248297,0.057299598762907314,12.420432567596436,configs/FGMRES.json
479,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.9,2617,20,0.06809011956625075,0.9659650865197296,0.2330413971432026,0.011891098615000923,0.05807149569131807,12.35636305809021,configs/FGMRES.json
480,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.99,26,20,0.11775809267117177,0.845792429046182,0.5241840806502264,0.03718037477497714,0.184139527327032,2.0785417556762695,configs/FGMRES.json
481,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.99,26,20,0.0940824665446777,0.9444592994384812,0.3385628407746713,0.02435060834709558,0.12041858747567619,2.0993492603302,configs/FGMRES.json
482,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.99,26,20,0.1265974299030676,0.865426486878796,0.6615508704101676,0.04755362679387471,0.23553715490153498,2.163060426712036,configs/FGMRES.json
483,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.99,26,20,0.12167855888840844,0.8627143893960808,0.5805145621212697,0.03856993901707747,0.19134618316933827,2.0734453201293945,configs/FGMRES.json
484,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.99,26,20,0.13699340923444753,0.7732533710225753,0.6776447386960022,0.04660007479172251,0.23132697043360984,2.0787811279296875,configs/FGMRES.json
485,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.99,261,20,0.07562769154157163,0.962107032354177,0.31649635225377654,0.013800157822656482,0.06804827850774783,3.2633461952209473,configs/FGMRES.json
486,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.99,261,20,0.07987663226130717,0.9495779059551549,0.3180596668121688,0.013833049354997736,0.06822011687133087,3.241122007369995,configs/FGMRES.json
487,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.99,261,20,0.0754155451569246,0.960922877115245,0.29838434037746464,0.013873224507344845,0.0684849362664963,3.231396436691284,configs/FGMRES.json
488,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.99,261,20,0.08825874129851236,0.949845295847817,0.3546783650584097,0.018517010542930784,0.09130261722259739,3.2469491958618164,configs/FGMRES.json
489,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.99,261,20,0.07422358821818267,0.9590129493105161,0.3216019720730018,0.013153128455522425,0.06476385445549773,3.2555325031280518,configs/FGMRES.json
490,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.99,2617,20,0.0661781836942379,0.9656212995148783,0.20973029846288638,0.012202292882234228,0.05963604360544762,15.20121455192566,configs/FGMRES.json
491,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.99,2617,20,0.06694360687973515,0.9662324764123916,0.22941459648650572,0.01229332024433155,0.06010212555903651,15.267292499542236,configs/FGMRES.json
492,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.99,2617,20,0.06748098094275777,0.9654685052905,0.23446743363370906,0.012180873995004109,0.059564972601394185,15.248737812042236,configs/FGMRES.json
493,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.99,2617,20,0.06779761431832894,0.9649337255051759,0.22966254569640754,0.01294216093329512,0.06332162044756375,15.057541608810425,configs/FGMRES.json
494,ANIMALS10,26179,RESNET+UMAP,20,prob_label_effnetb0,0.99,2617,20,0.06724408183717986,0.9653157110661217,0.2345241861035059,0.011430765375447257,0.05586265073372506,15.050479173660278,configs/FGMRES.json
495,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.5,26,20,0.2563734181662567,0.7794415371098973,1.7431925950987175,0.1459512605797571,0.7245429527122093,2.2835912704467773,configs/FGMRES.json
496,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.5,26,20,0.25985368960199684,0.8842583750334237,1.7954599362425143,0.14949077122293347,0.7422638618201266,2.171544313430786,configs/FGMRES.json
497,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.5,26,20,0.2605081014623932,0.6870010313610145,1.8028740944616846,0.14909012524420678,0.739887726640866,2.1882266998291016,configs/FGMRES.json
498,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.5,26,20,0.26084010165368005,0.8197410137896788,1.8063987871673794,0.14945259371326325,0.7420409739306514,2.182983875274658,configs/FGMRES.json
499,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.5,26,20,0.2606526002803882,0.7973948584743497,1.8020287617795139,0.14812533941311837,0.7355732532098628,2.187086820602417,configs/FGMRES.json
500,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.5,261,20,0.1415653804204151,0.9135948661140609,0.586715321329163,0.0479685035442395,0.23774497236010608,2.93672251701355,configs/FGMRES.json
501,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.5,261,20,0.13350423537449022,0.9210435845525039,0.5218954200800353,0.044068792376678996,0.21840628122641584,2.918870210647583,configs/FGMRES.json
502,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.5,261,20,0.1479499244301464,0.8891095916574353,0.6039250137465499,0.050356014923008154,0.24933175496034524,2.9184768199920654,configs/FGMRES.json
503,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.5,261,20,0.1466163025366154,0.9036250429733756,0.5995940533789909,0.05066306222573676,0.251017556306092,2.9278173446655273,configs/FGMRES.json
504,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.5,261,20,0.1444547138500262,0.9000343787004851,0.5993233868353254,0.0497346740110246,0.24659280961390181,2.919569492340088,configs/FGMRES.json
505,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.5,2617,20,0.09046167416709418,0.9395316857022804,0.31987806341969055,0.01653265351195494,0.08134061774287259,10.487153053283691,configs/FGMRES.json
506,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.5,2617,20,0.09193524008702189,0.9380419420145919,0.3189906118730058,0.016834885738704015,0.08278578175791598,10.40328860282898,configs/FGMRES.json
507,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.5,2617,20,0.09191496189629102,0.9386531189121051,0.3129032654943395,0.017012686826261933,0.0836556225087566,10.484087228775024,configs/FGMRES.json
508,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.5,2617,20,0.09121524305564102,0.9397990755949425,0.3191526644788852,0.01652410456838601,0.08119135358954652,10.534473657608032,configs/FGMRES.json
509,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.5,2617,20,0.09128400199187665,0.9397226784827534,0.3240240135084803,0.017294741810824195,0.08493988462925313,10.601166725158691,configs/FGMRES.json
510,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.9,26,20,0.17098602610376243,0.9259329997326101,0.8376109831921857,0.07558909177379161,0.3751746275527512,2.1988348960876465,configs/FGMRES.json
511,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.9,26,20,0.15205648317687165,0.9416708048435769,0.6793962889201732,0.06399381729786448,0.3167690025704245,2.2078521251678467,configs/FGMRES.json
512,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.9,26,20,0.1736881440799678,0.9113411513044807,0.8489416107955642,0.07650579988569448,0.3794052998898893,2.205010175704956,configs/FGMRES.json
513,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.9,26,20,0.1658739525154015,0.8339508766568624,0.8189728088617956,0.07243896776148395,0.35862081078286495,2.209421157836914,configs/FGMRES.json
514,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.9,26,20,0.17511173564689717,0.8462890102754116,0.864016945893345,0.07619363878118943,0.37809702315646454,2.213956117630005,configs/FGMRES.json
515,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.9,261,20,0.11470013091770062,0.9015241223881737,0.45766135729435214,0.024340638090743053,0.12034029502558193,3.161411762237549,configs/FGMRES.json
516,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.9,261,20,0.10882992959381059,0.9153901982505062,0.4170351737718447,0.021649277659373266,0.10714615454713045,3.1801207065582275,configs/FGMRES.json
517,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.9,261,20,0.11007590540464954,0.9153519996944115,0.4445952992421006,0.022339374906479255,0.11022375395203857,3.1580307483673096,configs/FGMRES.json
518,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.9,261,20,0.10416630924646039,0.9143206386798579,0.37894049376801914,0.020313207307280735,0.10018410683692722,3.1595826148986816,configs/FGMRES.json
519,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.9,261,20,0.11296361635409616,0.9062607433439016,0.4473043521422925,0.023657640571011825,0.11691518949613622,3.2893905639648438,configs/FGMRES.json
520,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.9,2617,20,0.08450278011578448,0.948928530501547,0.288554675534371,0.01733824403987782,0.08489206280203453,12.88512897491455,configs/FGMRES.json
521,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.9,2617,20,0.08463533187233616,0.9486229420527904,0.2851015852936227,0.01816946897805189,0.08893699643755837,12.810016632080078,configs/FGMRES.json
522,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.9,2617,20,0.08499905843920016,0.947935368043088,0.2878260787477626,0.017159511797653057,0.08396069740908087,13.685213327407837,configs/FGMRES.json
523,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.9,2617,20,0.08475766979182915,0.9480881622674663,0.29353950137802287,0.017640504711073736,0.08634392353858857,12.860770225524902,configs/FGMRES.json
524,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.9,2617,20,0.08531122959765246,0.9467130142480614,0.2870858124198208,0.017488506203194892,0.0856701649576099,12.888392210006714,configs/FGMRES.json
525,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.99,26,20,0.1287023043813228,0.83735054814928,0.5434868219816963,0.03843527161937306,0.19041081792147865,2.229724884033203,configs/FGMRES.json
526,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.99,26,20,0.13171617240781047,0.8664960464494442,0.5451808174838882,0.04089464883109982,0.20251086742687166,2.243924617767334,configs/FGMRES.json
527,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.99,26,20,0.13824457917736716,0.7865846670995836,0.6680116422466472,0.04649156757844022,0.23038098115937963,2.2309157848358154,configs/FGMRES.json
528,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.99,26,20,0.134476947694007,0.8015585010886589,0.5846839760867601,0.03866749997014933,0.1913314241502415,2.236963987350464,configs/FGMRES.json
529,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.99,26,20,0.09905992043044162,0.9420145918484282,0.38904510134962406,0.022314730870864986,0.11034965677383007,2.2316994667053223,configs/FGMRES.json
530,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.99,261,20,0.09383552844931389,0.9397608770388479,0.40714078402180653,0.021195396951314057,0.10452983256263701,3.372469902038574,configs/FGMRES.json
531,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.99,261,20,0.09373983193673566,0.9398372741510371,0.4188140485793442,0.020697659808168054,0.10193792066779687,3.3823890686035156,configs/FGMRES.json
532,ANIMALS10,26179,VIT+UMAP,20,prob_label_effnetb0,0.99,261,20,0.09449022380677892,0.9405248481607396,0.3933807948624335,0.020657889034714962,0.10178826074186853,3.4148612022399902,configs/FGMRES.json
